name,boro,zipcode,score,latitude,longitude,nta,review_count,transactions,price,community_by_nta,median_income_by_com,pop_by_nta,distance,cuisine_type,above_avg
texas chicken and burger,Bronx,10468.0,4.0,40.86712576,-73.89656972,BX05,28,"['delivery', 'pickup']",3,B07,41336.0,54415.0,9934.267387678292,bakery_deli_cafe,0
bodega 88,Manhattan,10024.0,12.0,40.787554799999995,-73.97137747,MN12,174,"['pickup', 'delivery']",2,M07,136735.0,132378.0,9334.235002422482,latin_caribbean,1
sofia wine bar,Manhattan,10022.0,13.0,40.7553831,-73.96975626,MN19,647,"['restaurant_reservation', 'delivery', 'pickup']",2,M06,154501.0,51231.0,5903.573820140736,italian_pizza,0
red house,Bronx,10456.0,8.0,40.83055248,-73.90323961,BX35,92,"['delivery', 'pickup']",1,B06,23605.0,37865.0,3166.4739490225224,e_asian,0
potato corner,Queens,11373.0,43.0,40.73384018,-73.87157703,QN29,37,['delivery'],1,Q04,67143.0,88427.0,10920.396430603942,american,1
hong kong house,Queens,11105.0,21.0,40.7708667,-73.90846054,QN72,28,"['pickup', 'delivery']",1,Q01,79180.0,47534.0,10248.899819894072,e_asian,0
sushi ginza onodera,Manhattan,10017.0,8.0,40.75227857,-73.98174777,MN20,187,[],4,M06,154501.0,50742.0,5305.6609272121,e_asian,1
dek sen,Queens,11373.0,21.0,40.74171465,-73.87890195,QN29,269,"['delivery', 'pickup']",2,Q04,67143.0,88427.0,10552.93197769996,se_asian,0
frankel's delicatessen,Brooklyn,11222.0,13.0,40.7238859,-73.95087318,BK76,251,"['delivery', 'pickup']",2,K01,98284.0,34719.0,4185.370971697786,american,0
cafe hong kong,Manhattan,10013.0,4.0,40.71523665,-73.9974244,MN27,157,[],2,M03,41302.0,47844.0,1119.1091811013514,e_asian,0
taylor st baristas,Manhattan,10017.0,12.0,40.75174854,-73.98003712,MN20,177,"['delivery', 'pickup']",2,M06,154501.0,50742.0,5259.69041117641,bakery_deli_cafe,0
dutch freds,Manhattan,10036.0,4.0,40.76063718,-73.98801561,MN15,1574,[],2,M05,120248.0,45884.0,6182.299430087978,american,1
mamoun's falafel,Manhattan,10003.0,6.0,40.72884463,-73.98828835,MN22,766,"['delivery', 'pickup']",1,M03,41302.0,44136.0,4907.1663823745475,african_middle_eastern,0
super power,Brooklyn,11216.0,12.0,40.67391425,-73.95012783,BK61,148,[],2,K08,74429.0,103169.0,5101.340457126579,american,1
the beatrice inn,Manhattan,10014.0,12.0,40.73754606,-74.00412091,MN23,369,"['delivery', 'pickup']",3,M02,162092.0,66880.0,3680.420387982036,american,0
win son,Brooklyn,11206.0,13.0,40.70743846,-73.94323158,BK90,496,[],2,K01,98284.0,34158.0,4288.123697814991,e_asian,0
barn joo 35,Manhattan,10001.0,9.0,40.74964137,-73.98540457,MN17,2021,"['delivery', 'pickup']",2,M05,120248.0,28630.0,4968.473297353009,e_asian,1
le coucou,Manhattan,10013.0,11.0,40.71907661,-73.9999531,MN24,569,[],4,M02,162092.0,42742.0,1598.3391395087986,european,0
tabletime,Manhattan,10017.0,11.0,40.75316212,-73.98017385,MN20,63,[],2,M06,154501.0,50742.0,5417.867258811048,american,0
asuka sushi,Manhattan,10011.0,12.0,40.74545928,-73.99891732,MN13,955,"['delivery', 'pickup']",2,M05,120248.0,70150.0,4442.362870251681,e_asian,0
baoburg,Brooklyn,11222.0,11.0,40.72332581,-73.95052364,BK76,229,"['delivery', 'pickup']",2,K01,98284.0,34719.0,4213.725334102182,se_asian,0
hank's juicy beef,Manhattan,10007.0,4.0,40.71451733,-74.00709546,MN24,251,"['delivery', 'pickup']",2,M02,162092.0,42742.0,1471.8754778445914,bakery_deli_cafe,1
house of gyro & shawarma,Queens,11385.0,10.0,40.70304332,-73.89535377,QN20,49,"['pickup', 'delivery']",1,Q05,72781.0,69317.0,8360.611304795166,african_middle_eastern,0
long hing kitchen,Queens,11417.0,13.0,40.68210626,-73.83671819,QN55,14,"['pickup', 'delivery']",1,Q10,84258.0,75878.0,13578.17113483686,e_asian,0
chikarashi,Manhattan,10013.0,8.0,40.71774265,-73.99957072,MN24,491,"['pickup', 'delivery']",2,M02,162092.0,42742.0,1456.2531265296136,e_asian,0
the maze,Manhattan,10001.0,7.0,40.74778611,-73.98702905,MN17,471,[],2,M05,120248.0,28630.0,4751.996403737684,e_asian,0
barnacho,Manhattan,10017.0,9.0,40.75410386,-73.96906745,MN19,228,"['delivery', 'pickup']",2,M06,154501.0,51231.0,5809.443208736647,latin_caribbean,0
sampan chinese restaurant,Queens,11103.0,10.0,40.76519203,-73.91394113,QN70,76,"['delivery', 'pickup']",1,Q01,79180.0,78793.0,9370.213847456756,e_asian,0
golden house,Queens,11103.0,12.0,40.76529108,-73.91800587,QN70,93,"['delivery', 'pickup']",1,Q01,79180.0,78793.0,9242.837961516376,e_asian,0
jupiter disco,Brooklyn,11237.0,10.0,40.70800064,-73.92348696,BK77,45,[],2,K04,66275.0,57138.0,5972.866358827231,american,0
tsurutontan udon noodle brasserie,Manhattan,10003.0,18.0,40.73709572,-73.99209022,MN13,1869,"['delivery', 'pickup']",2,M05,120248.0,70150.0,3503.1155131500914,e_asian,0
mannys,Brooklyn,11212.0,7.0,40.66789228,-73.90638911,BK81,2,"['pickup', 'delivery']",3,K16,31345.0,58300.0,8520.606208618201,american,0
julie's pizzeria & restaurant,Queens,11385.0,12.0,40.70408845,-73.90738763,QN20,52,"['delivery', 'pickup']",1,Q05,72781.0,69317.0,7342.03168428465,italian_pizza,0
dumpling man,Manhattan,10009.0,13.0,40.72738127,-73.98482498,MN22,832,"['delivery', 'pickup']",1,M03,41302.0,44136.0,2546.1821233190835,e_asian,0
playground coffee shop,Brooklyn,11216.0,11.0,40.68661618,-73.95457138,BK69,52,[],2,K02,111546.0,34791.0,3932.064828230886,bakery_deli_cafe,0
city vineyard,Manhattan,10013.0,12.0,40.72063774,-74.01210704,MN24,910,"['pickup', 'delivery']",2,M02,162092.0,42742.0,2353.947657485321,american,0
boutros,Brooklyn,11201.0,3.0,40.69000381,-73.99349853,BK09,124,"['delivery', 'pickup']",3,K02,111546.0,22887.0,1702.0880509262113,american,1
crepe factory,Brooklyn,11209.0,2.0,40.63270075,-74.02729487,BK31,83,"['pickup', 'delivery']",1,K10,76569.0,79371.0,8566.723318596025,american,0
clementine bakery,Brooklyn,11238.0,10.0,40.68752113,-73.95972342,BK75,456,"['pickup', 'delivery']",2,K03,61186.0,70713.0,3547.7924593545445,bakery_deli_cafe,0
ruby's cafe,Manhattan,10016.0,11.0,40.74356635,-73.97970396,MN20,91,"['delivery', 'pickup']",2,M06,154501.0,50742.0,2882.2974318438123,european,1
taco bandito,Manhattan,10001.0,7.0,40.74733941,-73.99700811,MN13,205,"['delivery', 'pickup']",1,M05,120248.0,70150.0,4679.900952311406,american,0
kung fu kitchen,Manhattan,10018.0,2.0,40.75565297,-73.99092576,MN17,424,"['delivery', 'pickup']",2,M05,120248.0,28630.0,5581.06719410533,e_asian,0
coffee tossy,Queens,11104.0,12.0,40.74053664,-73.92277463,QN31,116,"['delivery', 'pickup']",1,Q02,80913.0,63271.0,7184.537851895672,bakery_deli_cafe,0
lox,Manhattan,10280.0,3.0,40.70579874,-74.01800141,MN25,49,"['delivery', 'pickup']",2,M02,162092.0,39699.0,2046.2401638344413,american,0
majorelle,Manhattan,10065.0,11.0,40.76596952,-73.96933628,MN40,59,"['delivery', 'pickup']",3,M08,134264.0,61207.0,7026.776481586615,european,0
the brazen tavern,Manhattan,10036.0,10.0,40.7591772,-73.99040909,MN15,385,"['delivery', 'pickup']",2,M05,120248.0,45884.0,5998.398762920218,american,1
oramen,Manhattan,10011.0,13.0,40.73887178,-73.99574549,MN13,288,[],2,M05,120248.0,70150.0,3735.510263308192,e_asian,0
peppa's jerk chicken,Brooklyn,11216.0,11.0,40.67434264,-73.95059256,BK61,150,"['pickup', 'delivery']",1,K08,74429.0,103169.0,5052.6948807152785,latin_caribbean,0
pinto garden,Manhattan,10011.0,19.0,40.73475471,-73.99950205,MN23,244,"['pickup', 'delivery']",2,M02,162092.0,66880.0,3302.3633301992627,se_asian,0
mura,Brooklyn,11215.0,12.0,40.67127809,-73.98453137,BK37,176,"['delivery', 'pickup']",2,K06,155250.0,67649.0,3897.4221124579494,e_asian,0
pho shop,Manhattan,10128.0,15.0,40.77870301,-73.94802342,MN32,124,"['delivery', 'pickup']",2,M08,134264.0,77942.0,8186.158883224788,e_asian,0
grano,Manhattan,10022.0,13.0,40.75912577,-73.97640718,MN17,26,"['pickup', 'delivery']",2,M05,120248.0,28630.0,6167.75326335032,italian_pizza,0
dao palate,Brooklyn,11217.0,11.0,40.67782498,-73.97292453,BK64,232,"['pickup', 'delivery']",2,K08,74429.0,19849.0,3555.7139134263452,e_asian,0
starr bar,Brooklyn,11237.0,13.0,40.70513758,-73.9230863,BK77,45,[],1,K04,66275.0,57138.0,6005.1364360468115,american,0
shorty tang noodle shop,Manhattan,10011.0,12.0,40.7402799,-74.00212188,MN13,193,"['delivery', 'pickup']",2,M05,120248.0,70150.0,3921.592158856973,e_asian,0
baked by melissa,Queens,11430.0,12.0,40.64831283,-73.7882815,QN98,371,"['delivery', 'pickup']",2,Q13,94789.0,0.0,3367.6610040161377,bakery_deli_cafe,0
thai villa,Manhattan,10003.0,12.0,40.73888796,-73.99091001,MN13,3447,"['delivery', 'pickup']",2,M05,120248.0,70150.0,3744.5703998276367,se_asian,1
carthage must be destroyed,Brooklyn,11206.0,6.0,40.71111743,-73.93476266,BK78,168,[],3,K04,66275.0,72101.0,5037.35849976339,european,0
the deep end,Queens,11385.0,11.0,40.6946176,-73.90241711,QN20,38,"['delivery', 'pickup']",2,Q05,72781.0,69317.0,7857.541658748331,american,1
non solo piada,Manhattan,10018.0,11.0,40.75427522,-73.99255018,MN13,345,"['pickup', 'delivery']",2,M05,120248.0,70150.0,5409.339088422511,italian_pizza,1
la newyorkina,Manhattan,10012.0,12.0,40.72971807,-73.99966084,MN23,208,"['delivery', 'pickup']",2,M02,162092.0,66880.0,2765.3858712897595,bakery_deli_cafe,0
east new sing bo,Staten Island,10314.0,12.0,40.61312921,-74.12187958,SI07,30,"['delivery', 'pickup']",2,S01,75180.0,24102.0,14851.835303781116,e_asian,0
sunday in brooklyn,Brooklyn,11249.0,18.0,40.71416368,-73.96520828,BK73,800,"['pickup', 'delivery']",2,K01,98284.0,45774.0,2626.577779497109,american,0
the gumbo bros,Brooklyn,11201.0,7.0,40.68944376,-73.99167762,BK38,354,"['delivery', 'pickup']",2,K02,111546.0,34495.0,1813.5835213847192,american,0
maison pickle,Manhattan,10024.0,11.0,40.786732799999996,-73.97783100000002,MN12,1007,"['pickup', 'delivery']",2,M07,136735.0,132378.0,9175.285173753697,american,0
the black derby,Manhattan,10014.0,4.0,40.73721121,-74.00380695,MN23,188,[],2,M02,162092.0,66880.0,3631.3422295532146,american,1
aburi sushi bar,Brooklyn,11211.0,9.0,40.71177485,-73.9425317,BK90,134,"['delivery', 'pickup']",1,K01,98284.0,34158.0,4427.436183931047,e_asian,0
jimmy's pizza,Bronx,10473.0,12.0,40.82445169,-73.85891053,BX09,20,"['delivery', 'pickup']",1,B09,43975.0,53686.0,35312.034672257025,italian_pizza,1
the miles coffee bar,Bronx,10465.0,10.0,40.81952144,-73.81750558,BX52,125,[],2,B10,61029.0,44167.0,19572.892837805248,bakery_deli_cafe,1
loring place,Manhattan,10011.0,9.0,40.73268238,-73.99735516,MN23,419,[],3,M02,162092.0,66880.0,3072.94238116561,american,1
kingsbridge social club,Bronx,10463.0,2.0,40.88445788,-73.90188423,BX29,200,"['delivery', 'pickup']",2,B08,61248.0,30161.0,21379.566742296607,italian_pizza,1
odd fox coffee,Brooklyn,11222.0,0.0,40.73269541,-73.95466252,BK76,55,[],2,K01,98284.0,34719.0,4527.255743264955,bakery_deli_cafe,1
fine & rare,Manhattan,10016.0,7.0,40.750006,-73.98236917,MN20,322,"['delivery', 'pickup']",3,M06,154501.0,50742.0,5077.527778719477,american,1
black cat les,Manhattan,10002.0,10.0,40.71894382,-73.98460685,MN28,298,"['delivery', 'pickup']",1,M03,41302.0,72957.0,1730.7079021347854,bakery_deli_cafe,0
great sichuan,Manhattan,10016.0,10.0,40.74093719,-73.98159571,MN20,195,"['delivery', 'pickup']",2,M06,154501.0,50742.0,4084.646925139351,e_asian,0
der pioneer,Brooklyn,11218.0,11.0,40.64588378,-73.97204027,BK40,138,"['delivery', 'pickup']",2,K07,67871.0,20988.0,6861.790802255732,american,1
orchard grocer,Manhattan,10002.0,11.0,40.71768187,-73.99044395,MN27,221,"['delivery', 'pickup']",2,M03,41302.0,47844.0,1410.7133123264373,american,1
bo's bagels,Manhattan,10026.0,13.0,40.80385297,-73.95401787,MN11,332,[],1,M10,54932.0,43383.0,11491.004663436925,bakery_deli_cafe,1
chinese tuxedo,Manhattan,10013.0,9.0,40.71430892,-73.99792945,MN27,275,[],3,M03,41302.0,47844.0,1037.1388795725875,e_asian,0
cyclo,Queens,11101.0,13.0,40.74587595,-73.95513712,QN31,513,"['delivery', 'pickup']",2,Q02,80913.0,63271.0,5642.560382319857,se_asian,0
dough boys pizza,Manhattan,10016.0,12.0,40.74390665,-73.97943319,MN20,305,"['delivery', 'pickup']",1,M06,154501.0,50742.0,4454.574217145287,italian_pizza,0
the gem saloon,Manhattan,10016.0,12.0,40.74143119,-73.98123471,MN20,200,"['delivery', 'pickup']",2,M06,154501.0,50742.0,4147.531860640745,american,0
office coffee,Manhattan,10013.0,4.0,40.71883781,-74.00109307,MN24,19,[],2,M02,162092.0,42742.0,1591.7897917850894,bakery_deli_cafe,1
the williamsburg hotel,Brooklyn,11249.0,13.0,40.72148169,-73.95833192,BK73,263,[],2,K01,98284.0,45774.0,3491.6344065379108,american,0
jajaja plantas mexicana,Manhattan,10002.0,13.0,40.71404504,-73.99032182,MN28,950,"['restaurant_reservation', 'delivery', 'pickup']",2,M03,41302.0,72957.0,1021.7274074140096,american,1
negril bk,Brooklyn,11215.0,12.0,40.67496662,-73.9814806,BK37,619,"['pickup', 'delivery']",2,K06,155250.0,67649.0,3548.008882715115,latin_caribbean,0
glaze teriyaki,Brooklyn,11211.0,10.0,40.71598148,-73.95919752,BK73,311,"['pickup', 'delivery']",2,K01,98284.0,45774.0,6305.575711207989,e_asian,0
misaki sushi,Staten Island,10309.0,9.0,40.54235092,-74.20823691,SI32,92,[],2,S03,108025.0,20763.0,25482.90508190772,e_asian,1
pinch chinese,Manhattan,10012.0,37.0,40.72629258,-74.00194104,MN24,358,"['pickup', 'delivery']",2,M02,162092.0,42742.0,2425.138125101717,e_asian,0
awang kitchen,Queens,11373.0,10.0,40.73712574,-73.87922426,QN29,147,"['delivery', 'pickup']",2,Q04,67143.0,88427.0,10321.75565005374,se_asian,0
street taco,Manhattan,10016.0,8.0,40.74082192,-73.98170401,MN21,377,"['delivery', 'pickup']",2,M06,154501.0,27988.0,4083.3680809291573,s_european,0
third floor cafe,Manhattan,10016.0,7.0,40.74699545,-73.98559643,MN17,497,[],2,M05,120248.0,28630.0,4668.877966257252,e_asian,0
empire diner,Manhattan,10011.0,9.0,40.74728721,-74.00444271,MN13,211,"['delivery', 'pickup']",2,M05,120248.0,70150.0,4711.564175194339,american,0
lone wolf,Brooklyn,11221.0,12.0,40.69436639,-73.93059958,BK78,103,[],1,K04,66275.0,72101.0,5518.396505736147,american,0
noodle village,Manhattan,10013.0,36.0,40.71411955,-73.99874829,MN27,1110,"['delivery', 'pickup']",1,M03,41302.0,47844.0,1041.687819907976,e_asian,0
birds of a feather,Brooklyn,11211.0,12.0,40.71423357,-73.96063067,BK73,362,"['restaurant_reservation', 'pickup', 'delivery']",2,K01,98284.0,45774.0,3012.4064852499487,e_asian,0
palace chicken & grill,Queens,11101.0,11.0,40.74821116,-73.94730744,QN31,67,"['delivery', 'pickup']",1,Q02,80913.0,63271.0,6199.29116610414,american,0
holiday inn express manhattan times square south,Manhattan,10018.0,7.0,40.75065974,-73.98588437,MN17,70,[],2,M05,120248.0,28630.0,5056.819236942647,american,0
ollin restaurant,Manhattan,10029.0,13.0,40.79109142,-73.93956662,MN33,398,"['pickup', 'delivery']",2,M11,32408.0,57902.0,10595.396660835368,latin_caribbean,1
the ox tavern,Brooklyn,11230.0,24.0,40.63474625,-73.96495801,BK42,521,"['delivery', 'pickup']",2,K14,65599.0,105804.0,8216.062091137772,american,0
tacos times square,Manhattan,10018.0,12.0,40.75243312,-73.98817951,MN17,109,"['pickup', 'delivery']",1,M05,120248.0,28630.0,6532.70741624551,latin_caribbean,0
king garden,Queens,11435.0,12.0,40.70553906,-73.81037085,QN61,10,"['pickup', 'delivery']",1,Q12,65744.0,53751.0,13019.901154218007,e_asian,0
areppas,Manhattan,10022.0,10.0,40.76034772,-73.96738601,MN19,178,"['delivery', 'pickup']",1,M06,154501.0,51231.0,6527.321581052735,latin_caribbean,0
for five coffee roasters,Manhattan,10036.0,7.0,40.7577024,-73.98298798,MN17,184,"['pickup', 'delivery']",2,M05,120248.0,28630.0,26851.69412413249,bakery_deli_cafe,1
sapporo ichiban,Brooklyn,11222.0,11.0,40.72346034,-73.95060291,BK76,257,"['pickup', 'delivery']",2,K01,98284.0,34719.0,4209.846793913351,e_asian,0
l'industrie pizzeria,Brooklyn,11211.0,7.0,40.71172113,-73.95788716,BK73,536,"['pickup', 'delivery']",1,K01,98284.0,45774.0,3145.0160413384474,italian_pizza,1
chefs club counter,Manhattan,10012.0,13.0,40.722340100000004,-73.99725456,MN24,160,"['pickup', 'delivery']",2,M02,162092.0,42742.0,1891.5896144043008,american,0
indian table,Brooklyn,11201.0,13.0,40.68598001,-73.99416238,BK33,115,"['pickup', 'delivery']",2,K06,155250.0,38353.0,2166.742246075201,s_asian,1
good health cafe,Manhattan,10021.0,13.0,40.769571299999996,-73.95471675,MN31,284,"['delivery', 'pickup']",2,M08,134264.0,80771.0,7850.981052802354,american,0
turntable chicken jazz,Manhattan,10001.0,23.0,40.74814281,-73.98597152,MN17,2032,[],2,M05,120248.0,28630.0,4799.397096863752,e_asian,0
potala restaurant,Queens,11372.0,13.0,40.74717285,-73.89148388,QN28,35,[],1,Q03,67201.0,108152.0,9851.092538859528,e_asian,1
tartina,Manhattan,10025.0,10.0,40.80356541,-73.96344202,MN09,266,"['delivery', 'pickup']",2,M09,68370.0,55929.0,11220.996274433308,italian_pizza,0
abiko curry,Manhattan,10001.0,9.0,40.74730839,-73.98590313,MN17,809,"['pickup', 'delivery']",2,M05,120248.0,28630.0,4698.892321641094,e_asian,0
tack's chinese take out,Staten Island,10314.0,10.0,40.60451406,-74.12118315,SI05,62,"['pickup', 'delivery']",2,S02,82089.0,39597.0,15497.663293413936,e_asian,0
little alley,Manhattan,10016.0,24.0,40.74731518,-73.97697078,MN20,371,"['delivery', 'pickup']",2,M06,154501.0,50742.0,4883.675800461375,e_asian,0
junzi kitchen,Manhattan,10025.0,2.0,40.80596767,-73.96537323,MN09,184,"['pickup', 'delivery']",2,M09,68370.0,55929.0,2640.420280567424,e_asian,0
lilly's craft and kitchen,Manhattan,10036.0,11.0,40.76135105,-73.99050985,MN15,1026,"['delivery', 'restaurant_reservation', 'pickup']",2,M05,120248.0,45884.0,6235.276259080637,american,0
sushi k bar,Brooklyn,11205.0,9.0,40.69422528,-73.95608436,BK69,32,"['delivery', 'pickup']",2,K02,111546.0,34791.0,3452.3392803475267,se_asian,0
zeff's pizzeria,Brooklyn,11211.0,9.0,40.70968609,-73.9548189,BK73,19,"['pickup', 'delivery']",1,K01,98284.0,45774.0,3349.6894457007397,italian_pizza,0
siena cafe,Manhattan,10128.0,13.0,40.78054677,-73.95273412,MN40,199,"['pickup', 'delivery']",2,M08,134264.0,61207.0,9064.040283352153,italian_pizza,0
mad dog & beans mexican cantina,Manhattan,10016.0,9.0,40.75073883,-73.98219934,MN20,964,"['delivery', 'pickup']",2,M06,154501.0,50742.0,1353.464481258966,latin_caribbean,0
sushi kaito,Manhattan,10023.0,10.0,40.77925151,-73.98318465,MN14,170,"['delivery', 'pickup']",4,M07,136735.0,61489.0,8246.903688405055,e_asian,1
laser bounce,Queens,11385.0,7.0,40.70975969,-73.86860455,QN19,56,[],3,Q05,72781.0,32496.0,10646.53984083496,american,0
bedford & co,Manhattan,10016.0,13.0,40.75039492,-73.97759049,MN20,270,"['delivery', 'pickup']",3,M06,154501.0,50742.0,5171.793495906702,american,0
pepe giallo,Manhattan,10011.0,9.0,40.74676295,-74.0048505,MN13,656,"['pickup', 'delivery']",2,M05,120248.0,70150.0,4696.241625088076,italian_pizza,0
mumbai masala,Manhattan,10031.0,13.0,40.82683966,-73.94643916,MN04,216,"['pickup', 'delivery']",2,M09,68370.0,48520.0,14091.9949555067,s_asian,1
tap nyc,Manhattan,10023.0,9.0,40.77771642,-73.97855615,MN14,189,"['delivery', 'pickup']",2,M07,136735.0,61489.0,8142.709984476428,bakery_deli_cafe,0
fresco's cantina,Queens,11106.0,12.0,40.76871542,-73.93322584,QN70,242,"['restaurant_reservation', 'pickup', 'delivery']",2,Q01,79180.0,78793.0,8695.007104909762,latin_caribbean,1
orso coffee,Brooklyn,11235.0,13.0,40.58537089,-73.9515191,BK17,123,[],1,K15,75127.0,64518.0,13879.75113305606,bakery_deli_cafe,0
john's of 12th street,Manhattan,10003.0,10.0,40.73083976,-73.98552416,MN22,702,"['delivery', 'pickup']",2,M03,41302.0,44136.0,2902.720073751531,italian_pizza,0
marty's v burger,Manhattan,10016.0,12.0,40.74194469,-73.98275745,MN21,315,"['pickup', 'delivery']",2,M06,154501.0,27988.0,4168.304764556203,american,1
old country coffee,Manhattan,10001.0,5.0,40.75431388,-73.99851653,MN13,211,"['pickup', 'delivery']",1,M05,120248.0,70150.0,5460.531458009035,american,1
mifune new york,Manhattan,10017.0,10.0,40.751626200000004,-73.9724577,MN19,192,"['delivery', 'pickup']",4,M06,154501.0,51231.0,5476.084176059026,e_asian,0
the grand,Queens,11103.0,38.0,40.76458731,-73.91646168,QN70,219,"['delivery', 'pickup']",2,Q01,79180.0,78793.0,9318.183691234759,s_european,0
baby brasa,Manhattan,10014.0,7.0,40.73590201,-74.00147223,MN23,601,"['delivery', 'pickup']",2,M02,162092.0,66880.0,3445.4794937931897,latin_caribbean,0
dumont burger,Brooklyn,11249.0,8.0,40.71363562,-73.96185747,BK73,733,"['delivery', 'pickup']",2,K01,98284.0,45774.0,2863.522478112356,bakery_deli_cafe,0
anpanman bakery cafe,Manhattan,10002.0,23.0,40.71528313,-73.99314976,MN27,32,[],1,M03,41302.0,47844.0,1118.0712312456858,e_asian,0
juice bar nyc,Manhattan,10075.0,2.0,40.77378013,-73.95764557,MN31,31,"['delivery', 'pickup']",1,M08,134264.0,80771.0,8197.846422779954,bakery_deli_cafe,0
beets and carrots,Brooklyn,11209.0,5.0,40.61412469,-74.03503833,BK31,165,[],2,K10,76569.0,79371.0,10720.75942102137,american,1
ruammit thai,Brooklyn,11216.0,11.0,40.67317868,-73.95019688,BK61,91,"['delivery', 'pickup']",2,K08,74429.0,103169.0,5146.5779167326045,se_asian,0
